thread,a,tentativa,medicao,binario,fase,r,x,f1,f2,tempo,tempo_hadamard,tempo_modexp,tempo_qft,success
9,278,15,78,01001110,0.0761719,512,-531,1,1,0.0850856,0.0024934,0.0025564,0.0023895,0
2,17,13,630,01110110,0.615234,512,-531,1,1,0.110586,0.0027307,0.0025609,0.0027485,0
0,181,14,275,00010011,0.268555,283,-531,1,1,0.0904571,0.0023992,0.0022485,0.0026416,0
7,15,15,912,10010000,0.890625,64,-531,1,1,0.101233,0.0026041,0.0027036,0.0025886,0
3,209,14,464,11010000,0.453125,64,-531,1,1,0.0855995,0.0026546,0.0026434,0.0024915,0
6,330,14,724,11010100,0.707031,256,-531,1,1,0.103754,0.0029608,0.0025893,0.0026896,0
1,55,14,493,11101101,0.481445,27,-531,1,1,0.0888754,0.0022057,0.0022391,0.0025151,0
5,212,13,552,00101000,0.539062,128,-531,1,1,0.0863524,0.0024313,0.0027308,0.0027822,0
4,317,15,742,11100110,0.724609,512,-531,1,1,0.100543,0.0026535,0.0027404,0.0027641,0
9,211,1,8,00001000,0.0078125,128,-531,1,1,0.0831375,0.0019163,0.0025475,0.0023972,0
10,109,14,576,01000000,0.5625,16,-531,1,1,0.0989977,0.0023488,0.0023994,0.0026398,0
2,17,14,867,01100011,0.84668,437,-531,1,1,0.0919843,0.0022996,0.0023526,0.0027845,0
8,460,1,802,00100010,0.783203,512,-531,1,1,0.110676,0.0030209,0.0026895,0.0027451,0
0,181,15,394,10001010,0.384766,512,-531,1,1,0.0892574,0.00243,0.0017777,0.0020523,0
7,145,1,156,10011100,0.152344,256,-531,1,1,0.092679,0.0022623,0.0017157,0.0020518,0
3,209,15,889,01111001,0.868164,311,-531,1,1,0.0973195,0.0025553,0.0027571,0.0023293,0
6,330,15,889,01111001,0.868164,311,-531,1,1,0.0988401,0.0031548,0.0030178,0.0027825,0
1,55,15,100,01100100,0.0976562,256,-531,1,1,0.0921859,0.0027458,0.0027001,0.0027044,0
4,151,1,864,01100000,0.84375,32,-531,1,1,0.0910117,0.0029481,0.0034252,0.0036613,0
5,212,14,299,00101011,0.291992,387,-531,1,1,0.0947908,0.0024789,0.002809,0.0026388,0
9,211,2,449,11000001,0.438477,447,-531,1,1,0.0978459,0.00232,0.0030387,0.0029207,0
10,109,15,17,00010001,0.0166016,241,-531,1,1,0.115738,0.0062291,0.007815,0.0036545,0
0,16,1,53,00110101,0.0517578,483,-531,1,1,0.101334,0.0029521,0.0068488,0.0084446,0
8,460,2,688,10110000,0.671875,64,-531,1,1,0.116376,0.0048009,0.0142595,0.0051503,0
2,17,15,774,00000110,0.755859,512,-531,1,1,0.137333,0.0077875,0.0036098,0.0043739,0
7,145,2,757,11110101,0.739258,349,-531,1,1,0.110688,0.0027447,0.0030517,0.0029032,0
6,450,1,489,11101001,0.477539,423,-531,1,1,0.10491,0.0029448,0.0025674,0.0025925,0
1,349,1,299,00101011,0.291992,387,-531,1,1,0.106811,0.0048804,0.004185,0.0025525,0
3,111,1,552,00101000,0.539062,128,-531,1,1,0.135136,0.0025347,0.0025431,0.002238,0
5,212,15,552,00101000,0.539062,128,-531,1,1,0.114259,0.0022597,0.002915,0.0030072,0
9,211,3,448,11000000,0.4375,16,-531,1,1,0.0941541,0.0025748,0.0026693,0.0030395,0
4,151,2,872,01101000,0.851562,128,-531,1,1,0.131227,0.0036228,0.0029793,0.0048003,0
10,194,1,237,11101101,0.231445,229,-531,1,1,0.104918,0.0021035,0.0022648,0.0022288,0
8,460,3,336,01010000,0.328125,64,-531,1,1,0.110822,0.0025622,0.0024774,0.0025437,0
7,145,3,303,00101111,0.295898,463,-531,1,1,0.0883232,0.00169,0.0017336,0.0017633,0
0,16,2,540,00011100,0.527344,256,-531,1,1,0.118736,0.0024563,0.0025356,0.0028694,0
2,339,1,678,10100110,0.662109,512,-531,1,1,0.104502,0.0022813,0.002142,0.0016792,0
1,349,2,174,10101110,0.169922,512,-531,1,1,0.0861684,0.0022074,0.0024956,0.002223,0
3,111,2,408,10011000,0.398438,128,-531,1,1,0.0876865,0.0017198,0.0018393,0.0016375,0
6,450,2,683,10101011,0.666992,532,-531,1,1,0.106661,0.0024407,0.0024459,0.0023842,0
4,151,3,587,01001011,0.573242,157,-531,1,1,0.0809836,0.0017746,0.0017952,0.0016872,0
9,211,4,956,10111100,0.933594,256,-531,1,1,0.092018,0.0024744,0.0025057,0.0023771,0
5,284,1,750,11101110,0.732422,512,-531,1,1,0.106178,0.0028083,0.0024241,0.0025309,0
10,194,2,901,10000101,0.879883,333,-531,1,1,0.0810932,0.001866,0.0018105,0.0017451,0
7,145,4,924,10011100,0.902344,256,-531,1,1,0.0683458,0.0016969,0.0016576,0.0018197,0
8,460,4,294,00100110,0.287109,512,-531,1,1,0.0781461,0.0020664,0.0017925,0.0016978,0
2,339,2,561,00110001,0.547852,303,-531,1,1,0.079076,0.0024436,0.0024163,0.0024146,0
0,16,3,5,00000101,0.00488281,205,-531,1,1,0.0878178,0.001613,0.0019829,0.0021571,0
1,349,3,993,11100001,0.969727,529,-531,1,1,0.100464,0.0018482,0.0018033,0.0017686,0
3,111,3,681,10101001,0.665039,409,-531,1,1,0.0920719,0.0024093,0.0023596,0.0024832,0
6,450,3,247,11110111,0.241211,199,-531,1,1,0.10026,0.0023574,0.0022511,0.0022699,0
4,151,4,629,01110101,0.614258,477,-531,1,1,0.0925765,0.0024671,0.0024871,0.0025205,0
7,145,5,946,10110010,0.923828,512,-531,1,1,0.072534,0.0024083,0.0025682,0.0024146,0
5,284,2,132,10000100,0.128906,256,-531,1,1,0.0877452,0.0032785,0.0037073,0.0028716,0
9,211,5,1009,11110001,0.985352,273,-531,1,1,0.101387,0.0024793,0.0021121,0.0025684,0
10,194,3,787,00010011,0.768555,229,-531,1,1,0.0797015,0.0030561,0.0029098,0.0036379,0
8,460,5,922,10011010,0.900391,512,-531,1,1,0.109024,0.0031457,0.0029214,0.0020042,0
0,16,4,603,01011011,0.588867,467,-531,1,1,0.100334,0.0023797,0.0024371,0.0023735,0
3,111,4,80,01010000,0.078125,64,-531,1,1,0.0770919,0.001709,0.0021046,0.0018141,0
2,339,3,913,10010001,0.891602,369,-531,1,1,0.1139,0.0025334,0.0027961,0.0025021,0
6,450,4,724,11010100,0.707031,256,-531,1,1,0.0779998,0.0028297,0.00253,0.0024981,0
1,349,4,323,01000011,0.31543,149,-531,1,1,0.0902136,0.0026401,0.0022863,0.002317,0
9,211,6,490,11101010,0.478516,512,-531,1,1,0.0717534,0.0030368,0.0027922,0.0027269,0
5,284,3,132,10000100,0.128906,256,-531,1,1,0.0847712,0.0024573,0.0023546,0.0023906,0
7,145,6,649,10001001,0.633789,527,-531,1,1,0.0901572,0.0018551,0.0017792,0.0017798,0
4,151,5,774,00000110,0.755859,512,-531,1,1,0.109252,0.0024421,0.0023083,0.0021511,0
8,460,6,23,00010111,0.0224609,89,-531,1,1,0.0650634,0.0019584,0.0015876,0.0018493,0
10,194,4,158,10011110,0.154297,512,-531,1,1,0.112234,0.0025349,0.0024476,0.0023393,0
2,339,4,167,10100111,0.163086,233,-531,1,1,0.0656383,0.0018371,0.0016175,0.0015694,0
6,450,5,299,00101011,0.291992,387,-531,1,1,0.0789136,0.0016964,0.0016754,0.0016858,0
1,349,5,488,11101000,0.476562,128,-531,1,1,0.0819019,0.0023711,0.0023758,0.0025878,0
0,16,5,357,01100101,0.348633,109,-531,1,1,0.0993594,0.001713,0.0020915,0.0019725,0
3,111,5,552,00101000,0.539062,128,-531,1,1,0.10763,0.0024468,0.0024492,0.0023341,0
7,145,7,169,10101001,0.165039,103,-531,1,1,0.0779747,0.0016265,0.0019515,0.0025562,0
8,460,7,847,01001111,0.827148,81,-531,1,1,0.0654457,0.0019852,0.0020247,0.0015897,0
9,211,7,699,10111011,0.682617,397,-531,1,1,0.101308,0.002294,0.0025004,0.0021278,0
5,284,4,280,00011000,0.273438,128,-531,1,1,0.102334,0.0016397,0.002072,0.001601,0
4,151,6,836,01000100,0.816406,256,-531,1,1,0.0906145,0.0019399,0.0018031,0.0015997,0
2,339,5,858,01011010,0.837891,512,-531,1,1,0.0831403,0.0023223,0.0023125,0.0022823,0
10,194,5,722,11010010,0.705078,512,-531,1,1,0.109256,0.0021648,0.0022578,0.0021534,0
0,16,6,501,11110101,0.489258,419,-531,1,1,0.0795882,0.0024293,0.0024391,0.0024259,0
1,349,6,314,00111010,0.306641,512,-531,1,1,0.0881631,0.003103,0.0022016,0.001721,0
6,450,6,360,01101000,0.351562,128,-531,1,1,0.0923324,0.0025156,0.0035534,0.0022495,0
8,460,8,1001,11101001,0.977539,89,-531,1,1,0.0713883,0.0019302,0.0016097,0.0017836,0
3,111,6,625,01110001,0.610352,367,-531,1,1,0.0928709,0.0019388,0.0016408,0.0019261,0
7,145,8,598,01010110,0.583984,512,-531,1,1,0.0892379,0.0018324,0.0017183,0.0018855,0
5,284,5,201,11001001,0.196289,377,-531,1,1,0.0749902,0.0019068,0.0021757,0.0020165,0
4,151,7,188,10111100,0.183594,256,-531,1,1,0.0856183,0.0023356,0.0023144,0.0023123,0
9,211,8,682,10101010,0.666016,512,-531,1,1,0.108205,0.0023246,0.0025925,0.0023375,0
1,349,7,75,01001011,0.0732422,355,-531,1,1,0.0870964,0.0028378,0.0017213,0.0017866,0
0,16,7,329,01001001,0.321289,526,-531,1,1,0.0946288,0.0025013,0.001692,0.001787,0
2,339,6,363,01101011,0.354492,189,-531,1,1,0.113455,0.003217,0.0024643,0.0027427,0
3,111,7,704,11000000,0.6875,16,-531,1,1,0.0737551,0.0018858,0.0023646,0.0026342,0
8,460,9,989,11011101,0.96582,117,-531,1,1,0.0896365,0.0032029,0.0029943,0.0026615,0
7,145,9,709,11000101,0.692383,530,-531,1,1,0.0849095,0.0020498,0.002232,0.0019735,0
6,450,7,852,01010100,0.832031,256,-531,1,1,0.104933,0.0021202,0.0019148,0.0021633,0
10,194,6,394,10001010,0.384766,512,-531,1,1,0.123189,0.0029402,0.0028161,0.0031921,0
5,284,6,125,01111101,0.12207,213,-531,1,1,0.092005,0.0033348,0.0027076,0.0027616,0
4,151,8,945,10110001,0.922852,337,-531,1,1,0.0835781,0.0026812,0.0029134,0.0023239,0
9,211,9,50,00110010,0.0488281,512,-531,1,1,0.101217,0.0021579,0.0021449,0.0021333,0
3,111,8,749,11101101,0.731445,283,-531,1,1,0.0736493,0.0016268,0.0016351,0.0015891,0
0,16,8,935,10100111,0.913086,518,-531,1,1,0.0920881,0.0025878,0.0024949,0.0024029,0
7,145,10,888,01111000,0.867188,128,-531,1,1,0.076781,0.002627,0.0024155,0.0025781,0
2,339,7,804,00100100,0.785156,256,-531,1,1,0.0965154,0.0020035,0.0021257,0.0024022,0
6,450,8,266,00001010,0.259766,512,-531,1,1,0.0858072,0.0027703,0.0026975,0.0031088,0
10,194,7,901,10000101,0.879883,333,-531,1,1,0.0819532,0.0025817,0.0031881,0.0025905,0
1,349,8,597,01010101,0.583008,259,-531,1,1,0.111444,0.0027918,0.0029085,0.0031207,0
8,460,10,416,10100000,0.40625,32,-531,1,1,0.102726,0.0027425,0.0028592,0.002912,0
4,151,9,41,00101001,0.0400391,524,-531,1,1,0.0802989,0.0028855,0.0029189,0.0036453,0
5,284,7,473,11011001,0.461914,407,-531,1,1,0.0996921,0.0020027,0.0016924,0.0017408,0
3,111,9,549,00100101,0.536133,429,-531,1,1,0.0689419,0.0017008,0.0015779,0.0015933,0
9,211,10,298,00101010,0.291016,512,-531,1,1,0.096935,0.0024608,0.002106,0.002386,0
0,16,9,774,00000110,0.755859,512,-531,1,1,0.0801509,0.0017114,0.0016211,0.0016514,0
7,145,11,175,10101111,0.170898,433,-531,1,1,0.08547,0.0024422,0.002823,0.0024914,0
4,151,10,69,01000101,0.0673828,371,-531,1,1,0.0710959,0.0023387,0.0021583,0.0023746,0
8,460,11,861,01011101,0.84082,245,-531,1,1,0.0799325,0.002519,0.0025113,0.0025468,0
10,194,8,866,01100010,0.845703,512,-531,1,1,0.0957308,0.0022874,0.0028186,0.0027985,0
2,339,8,748,11101100,0.730469,256,-531,1,1,0.108034,0.0023915,0.0024717,0.0028959,0
5,284,8,207,11001111,0.202148,465,-531,1,1,0.0777546,0.0028955,0.0027451,0.0039411,0
6,450,9,749,11101101,0.731445,283,-531,1,1,0.114277,0.0029704,0.0024711,0.0028058,0
1,349,9,625,01110001,0.610352,367,-531,1,1,0.112736,0.0027598,0.0026448,0.0027366,0
9,211,11,420,10100100,0.410156,256,-531,1,1,0.0791972,0.0024625,0.002496,0.0023763,0
3,111,10,946,10110010,0.923828,512,-531,1,1,0.0890364,0.0024945,0.0026255,0.0023593,0
0,16,10,935,10100111,0.913086,518,-531,1,1,0.0821696,0.0035036,0.0026503,0.002699,0
10,194,9,996,11100100,0.972656,256,-531,1,1,0.0700297,0.0020031,0.0019283,0.0018923,0
7,145,12,446,10111110,0.435547,512,-531,1,1,0.0982154,0.0018404,0.0019517,0.0021027,0
4,151,11,357,01100101,0.348633,109,-531,1,1,0.0909023,0.0021327,0.0019376,0.002121,0
2,339,9,39,00100111,0.0380859,105,-531,1,1,0.0933023,0.0018989,0.0017917,0.0016863,0
5,284,9,126,01111110,0.123047,512,-531,1,1,0.0942867,0.0024899,0.0025073,0.0027027,0
8,460,12,246,11110110,0.240234,512,-531,1,1,0.106207,0.0024912,0.0025167,0.002713,0
1,349,10,300,00101100,0.292969,256,-531,1,1,0.101828,0.0023427,0.0023817,0.0023689,0
6,450,10,925,10011101,0.90332,331,-531,1,1,0.108329,0.0017349,0.0016783,0.001836,0
9,211,12,257,00000001,0.250977,514,-531,1,1,0.106089,0.0029876,0.0028277,0.0029066,0
3,111,11,447,10111111,0.436523,449,-531,1,1,0.117018,0.002463,0.0023262,0.0023881,0
7,145,13,604,01011100,0.589844,256,-531,1,1,0.0828726,0.0018093,0.0018682,0.0023162,0
0,16,11,890,01111010,0.869141,512,-531,1,1,0.1118,0.0021725,0.0023474,0.0024432,0
10,194,10,276,00010100,0.269531,256,-531,1,1,0.0991533,0.003189,0.0027393,0.0029113,0
4,151,12,575,00111111,0.561523,447,-531,1,1,0.0981263,0.0028688,0.002769,0.0026391,0
8,460,13,34,00100010,0.0332031,512,-531,1,1,0.0865953,0.0026819,0.0026979,0.0026657,0
5,284,10,158,10011110,0.154297,512,-531,1,1,0.0903574,0.0020975,0.0019921,0.0019493,0
1,349,11,341,01010101,0.333008,532,-531,1,1,0.0751717,0.0025892,0.0024382,0.0022964,0
2,339,10,741,11100101,0.723633,275,-531,1,1,0.107613,0.00266,0.0027149,0.0024628,0
6,450,11,672,10100000,0.65625,32,-531,1,1,0.0882718,0.0024306,0.0025494,0.0019828,0
9,211,13,743,11100111,0.725586,215,-531,1,1,0.0911492,0.0017531,0.001668,0.0016751,0
3,111,12,772,00000100,0.753906,256,-531,1,1,0.0957248,0.0024308,0.0023574,0.0023183,0
7,145,14,969,11001001,0.946289,391,-531,1,1,0.0952655,0.0022344,0.0017822,0.0022272,0
0,16,12,832,01000000,0.8125,16,-531,1,1,0.0991215,0.0021576,0.0017626,0.001816,0
10,194,11,299,00101011,0.291992,387,-531,1,1,0.0967764,0.0027494,0.0026497,0.0030117,0
4,151,13,519,00000111,0.506836,513,-531,1,1,0.0943255,0.0026262,0.0025326,0.0027656,0
1,349,12,761,11111001,0.743164,183,-531,1,1,0.0792633,0.0027372,0.0021191,0.0021381,0
8,460,14,862,01011110,0.841797,512,-531,1,1,0.0931561,0.003036,0.0037576,0.003738,0
5,284,11,870,01100110,0.849609,512,-531,1,1,0.0968612,0.0028191,0.0029522,0.0026142,0
9,211,14,257,00000001,0.250977,514,-531,1,1,0.0764715,0.0017829,0.0016604,0.0023432,0
2,339,11,447,10111111,0.436523,449,-531,1,1,0.114185,0.0026488,0.0024686,0.0025411,0
6,450,12,803,00100011,0.78418,139,-531,1,1,0.108942,0.0020837,0.0021412,0.001888,0
10,194,12,878,01101110,0.857422,512,-531,1,1,0.0811123,0.0017161,0.0016744,0.001701,0
0,16,13,710,11000110,0.693359,512,-531,1,1,0.0955809,0.0019922,0.0021179,0.0019213,0
8,460,15,808,00101000,0.789062,128,-531,1,1,0.0791318,0.0018707,0.0022699,0.0018524,0
3,111,13,863,01011111,0.842773,159,-531,1,1,0.112081,0.0025266,0.002704,0.0026799,0
5,284,12,832,01000000,0.8125,16,-531,1,1,0.0810752,0.0021158,0.0044179,0.0035916,0
7,145,15,487,11100111,0.475586,471,-531,1,1,0.114939,0.0035547,0.0025528,0.0026881,0
1,349,13,552,00101000,0.539062,128,-531,1,1,0.0911567,0.0039896,0.0031366,0.0032403,0
4,151,14,611,01100011,0.59668,181,-531,1,1,0.112051,0.0032846,0.0027977,0.0023624,0
9,211,15,200,11001000,0.195312,128,-531,1,1,0.0851379,0.0025011,0.0024549,0.0023809,0
6,450,13,946,10110010,0.923828,512,-531,1,1,0.0899387,0.0023789,0.0023416,0.0023671,0
2,339,12,87,01010111,0.0849609,153,-531,1,1,0.0981042,0.0023016,0.0024255,0.0023582,0
0,16,14,871,01100111,0.850586,87,-531,1,1,0.0857668,0.0024676,0.0023863,0.0024551,0
10,194,13,788,00010100,0.769531,256,-531,1,1,0.097864,0.0023907,0.0023896,0.0024505,0
8,113,1,308,00110100,0.300781,256,-531,1,1,0.0882771,0.0017699,0.0019448,0.0022754,0
7,512,1,482,11100010,0.470703,512,-531,1,1,0.0864134,0.0041369,0.0021422,0.0022316,0
1,349,14,474,11011010,0.462891,512,-531,1,1,0.0915447,0.0024092,0.0024726,0.0022709,0
4,151,15,78,01001110,0.0761719,512,-531,1,1,0.0828466,0.0035692,0.0037812,0.0037205,0
3,111,14,411,10011011,0.401367,147,-531,1,1,0.108761,0.0027436,0.0029609,0.0029161,0
5,284,13,236,11101100,0.230469,256,-531,1,1,0.102647,0.0025902,0.0025047,0.0027497,0
9,421,1,485,11100101,0.473633,530,-531,1,1,0.0849207,0.0038421,0.0023633,0.0027715,0
2,339,13,416,10100000,0.40625,32,-531,1,1,0.0804379,0.0018807,0.0021506,0.0021233,0
6,450,14,718,11001110,0.701172,512,-531,1,1,0.112807,0.0024357,0.0023509,0.0024259,0
0,16,15,152,10011000,0.148438,128,-531,1,1,0.0813151,0.0025058,0.0024904,0.0024841,0
8,113,2,200,11001000,0.195312,128,-531,1,1,0.0843149,0.0017382,0.003721,0.0034387,0
7,512,2,91,01011011,0.0888672,529,-531,1,1,0.0765229,0.002491,0.0026671,0.002509,0
10,194,14,398,10001110,0.388672,512,-531,1,1,0.101863,0.0025319,0.0029523,0.0024725,0
3,111,15,191,10111111,0.186523,193,-531,1,1,0.0824656,0.0029097,0.0024881,0.0028158,0
4,155,1,815,00101111,0.795898,49,-531,1,1,0.0906503,0.0018506,0.0017862,0.0022752,0
1,349,15,891,01111011,0.870117,77,-531,1,1,0.096379,0.0028937,0.0026642,0.0028001,0
9,421,2,471,11010111,0.459961,487,-531,1,1,0.0854724,0.002665,0.0029141,0.0026744,0
5,284,14,823,00110111,0.803711,377,-531,1,1,0.106978,0.0028461,0.0025482,0.0026644,0
2,339,14,258,00000010,0.251953,512,-531,1,1,0.0794934,0.0023937,0.0023773,0.0022928,0
6,450,15,319,00111111,0.311523,321,-531,1,1,0.0847591,0.0018809,0.0024082,0.0024646,0
8,113,3,802,00100010,0.783203,512,-531,1,1,0.0851787,0.0031625,0.0028276,0.0027298,0
0,89,1,552,00101000,0.539062,128,-531,1,1,0.102737,0.0026444,0.0026297,0.0023425,0
4,155,2,877,01101101,0.856445,411,-531,1,1,0.0805903,0.0023246,0.0023302,0.002323,0
10,194,15,237,11101101,0.231445,229,-531,1,1,0.0953853,0.0020274,0.0022848,0.0021531,0
3,475,1,266,00001010,0.259766,512,-531,1,1,0.0890196,0.0021408,0.0021569,0.0020986,0
7,512,3,986,11011010,0.962891,512,-531,1,1,0.120096,0.003366,0.0025302,0.0025502,0
9,421,3,945,10110001,0.922852,337,-531,1,1,0.0912195,0.0019462,0.0028341,0.0026369,0
2,339,15,418,10100010,0.408203,512,-531,1,1,0.0806178,0.0029065,0.0025741,0.0022144,0
1,517,1,982,11010110,0.958984,512,-531,1,1,0.111252,0.0019358,0.0019694,0.0018567,0
5,284,15,375,01110111,0.366211,527,-531,1,1,0.112039,0.0024493,0.0024767,0.0024767,0
8,113,4,8,00001000,0.0078125,128,-531,1,1,0.0761985,0.0018929,0.0018891,0.0021323,0
3,475,2,100,01100100,0.0976562,256,-531,1,1,0.077027,0.0017204,0.0016961,0.001665,0
6,417,1,1012,11110100,0.988281,256,-531,1,1,0.119138,0.0021323,0.0020562,0.0021924,0
10,412,1,120,01111000,0.117188,128,-531,1,1,0.0884622,0.001879,0.0019814,0.0021046,0
2,23,1,773,00000101,0.754883,461,-531,1,1,0.0768982,0.0024738,0.002611,0.0026952,0
4,155,3,288,00100000,0.28125,32,-531,1,1,0.0993191,0.0027623,0.0030179,0.0028022,0
0,89,2,149,10010101,0.145508,323,-531,1,1,0.114963,0.0027643,0.003592,0.0027834,0
9,421,4,636,01111100,0.621094,256,-531,1,1,0.0981701,0.0023746,0.002211,0.0022753,0
7,512,4,78,01001110,0.0761719,512,-531,1,1,0.113402,0.0027695,0.0026221,0.0028234,0
8,113,5,225,11100001,0.219727,223,-531,1,1,0.0743548,0.0025835,0.0025925,0.0022178,0
5,397,1,437,10110101,0.426758,157,-531,1,1,0.079435,0.0024762,0.00239,0.0026056,0
1,517,2,527,00001111,0.514648,239,-531,1,1,0.104918,0.0024318,0.0031458,0.0028541,0
3,475,3,896,10000000,0.875,8,-531,1,1,0.0840303,0.0022516,0.0022097,0.0021563,0
10,412,2,201,11001001,0.196289,377,-531,1,1,0.0803687,0.0020628,0.0023174,0.0018967,0
2,23,2,451,11000011,0.44043,277,-531,1,1,0.0847972,0.0021597,0.0017784,0.0020131,0
6,417,2,10,00001010,0.00976562,512,-531,1,1,0.0928398,0.0024414,0.0020973,0.0020534,0
4,155,4,230,11100110,0.224609,512,-531,1,1,0.0868916,0.0026895,0.0027258,0.0028523,0
9,421,5,599,01010111,0.584961,359,-531,1,1,0.0804338,0.0023576,0.0016673,0.001875,0
0,89,3,788,00010100,0.769531,256,-531,1,1,0.105333,0.001708,0.0016964,0.0023486,0
8,113,6,276,00010100,0.269531,256,-531,1,1,0.0879688,0.0023109,0.0023621,0.0024518,0
5,397,2,571,00111011,0.557617,269,-531,1,1,0.100913,0.0021659,0.0016599,0.0016541,0
7,512,5,358,01100110,0.349609,512,-531,1,1,0.105928,0.0020656,0.0021899,0.0023159,0
1,517,3,530,00010010,0.517578,512,-531,1,1,0.110985,0.0026582,0.0020393,0.0017986,0
9,421,6,1008,11110000,0.984375,64,-531,1,1,0.0687898,0.0017867,0.001741,0.0017929,0
10,412,3,784,00010000,0.765625,64,-531,1,1,0.0923188,0.0018319,0.0017913,0.0019611,0
4,155,5,57,00111001,0.0556641,521,-531,1,1,0.0839739,0.002228,0.0025492,0.0026998,0
3,475,4,237,11101101,0.231445,229,-531,1,1,0.108912,0.0031091,0.0032591,0.0031742,0
2,23,3,824,00111000,0.804688,128,-531,1,1,0.0925744,0.0031965,0.0031626,0.0032566,0
6,417,3,951,10110111,0.928711,519,-531,1,1,0.099526,0.0028105,0.002925,0.0029615,0
8,113,7,425,10101001,0.415039,359,-531,1,1,0.0931752,0.0023439,0.00234,0.0024158,0
5,397,3,471,11010111,0.459961,487,-531,1,1,0.0792173,0.0021997,0.0021902,0.0021876,0
0,89,4,184,10111000,0.179688,128,-531,1,1,0.105076,0.0024073,0.0026987,0.0030936,0
7,512,6,216,11011000,0.210938,128,-531,1,1,0.0880602,0.0022565,0.0019502,0.002377,0
1,517,4,663,10010111,0.647461,295,-531,1,1,0.100509,0.002834,0.0069715,0.0042976,0
9,421,7,175,10101111,0.170898,433,-531,1,1,0.0995611,0.004085,0.0042331,0.0040905,0
10,412,4,274,00010010,0.267578,512,-531,1,1,0.100354,0.0025205,0.0043409,0.0051528,0
4,155,6,388,10000100,0.378906,256,-531,1,1,0.104929,0.002652,0.0149108,0.0036619,0
5,397,4,574,00111110,0.560547,512,-531,1,1,0.0942882,0.0089612,0.0029005,0.0031338,0
6,417,4,533,00010101,0.520508,317,-531,1,1,0.127476,0.0036623,0.0076671,0.0053069,0
7,512,7,39,00100111,0.0380859,105,-531,1,1,0.0984077,0.0026036,0.0056,0.0064627,0
8,113,8,402,10010010,0.392578,512,-531,1,1,0.125293,0.0040485,0.0030757,0.0036221,0
2,23,4,283,00011011,0.276367,275,-531,1,1,0.163581,0.0130858,0.0043858,0.0032751,0
3,475,5,551,00100111,0.538086,407,-531,1,1,0.179834,0.0057987,0.0026167,0.0047869,0
0,89,5,885,01110101,0.864258,221,-531,1,1,0.147821,0.0047899,0.0053888,0.0069021,0
9,421,8,562,00110010,0.548828,512,-531,1,1,0.099888,0.0028963,0.0061587,0.0041821,0
10,412,5,425,10101001,0.415039,359,-531,1,1,0.114578,0.0047234,0.0035678,0.0036769,0
1,517,5,975,11001111,0.952148,209,-531,1,1,0.146667,0.0034165,0.002985,0.0025396,0
6,417,5,535,00010111,0.522461,423,-531,1,1,0.0964257,0.0026465,0.0027029,0.0028847,0
4,155,7,715,11001011,0.698242,285,-531,1,1,0.136235,0.0025419,0.0022572,0.0026447,0
5,397,5,964,11000100,0.941406,256,-531,1,1,0.116063,0.0031331,0.0030275,0.0029741,0
7,512,8,759,11110111,0.741211,313,-531,1,1,0.115474,0.004374,0.003204,0.0022608,0
8,113,9,351,01011111,0.342773,353,-531,1,1,0.111655,0.0026971,0.002589,0.0023936,0
2,23,5,974,11001110,0.951172,512,-531,1,1,0.111079,0.0024717,0.0023887,0.0024833,0
0,89,6,921,10011001,0.899414,517,-531,1,1,0.103383,0.0029449,0.0025389,0.0032629,0
3,475,6,940,10101100,0.917969,256,-531,1,1,0.116637,0.0030381,0.0022475,0.0029903,0
9,421,9,649,10001001,0.633789,527,-531,1,1,0.108734,0.0035288,0.0040702,0.0042865,0
10,412,6,483,11100011,0.47168,53,-531,1,1,0.0966917,0.0029947,0.0029463,0.0030922,0
4,155,8,708,11000100,0.691406,256,-531,1,1,0.0904743,0.002268,0.0022829,0.0022527,0
1,517,6,473,11011001,0.461914,407,-531,1,1,0.110133,0.0026577,0.0025309,0.0027153,0
6,417,6,498,11110010,0.486328,512,-531,1,1,0.104147,0.0031622,0.0032942,0.0038602,0
7,512,9,342,01010110,0.333984,512,-531,1,1,0.0899086,0.0022988,0.0024319,0.002261,0
5,397,6,543,00011111,0.530273,479,-531,1,1,0.105214,0.0024991,0.0031254,0.0030984,0
2,23,6,830,00111110,0.810547,512,-531,1,1,0.0879522,0.0027252,0.0030233,0.0029417,0
8,113,10,923,10011011,0.901367,365,-531,1,1,0.0971009,0.002876,0.0026388,0.0023582,0
0,89,7,95,01011111,0.0927734,97,-531,1,1,0.101838,0.0022574,0.002261,0.0024165,0
10,412,7,577,01000001,0.563477,449,-531,1,1,0.0976519,0.0030647,0.0029211,0.0027729,0
9,421,10,43,00101011,0.0419922,381,-531,1,1,0.109512,0.0021862,0.0036794,0.0024332,0
3,475,7,604,01011100,0.589844,256,-531,1,1,0.114912,0.0028677,0.0042819,0.0033088,0
4,155,9,657,10010001,0.641602,399,-531,1,1,0.110876,0.0086803,0.0034842,0.0028628,0
1,517,7,329,01001001,0.321289,526,-531,1,1,0.120271,0.0046427,0.0040871,0.002952,0
6,417,7,748,11101100,0.730469,256,-531,1,1,0.121042,0.0028164,0.0044673,0.0029704,0
7,512,10,922,10011010,0.900391,512,-531,1,1,0.107238,0.0032779,0.0043522,0.0027891,0
2,23,7,974,11001110,0.951172,512,-531,1,1,0.106635,0.0032306,0.0060283,0.0040995,0
